SearchBayesianSkopt: New best config found. Config 0: {'topK': 602, 'shrink': 1217, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.1438101527187219, 'tversky_beta': 1.1231954018014585} - results: ROC_AUC: 0.0815896, PRECISION: 0.0159387, PRECISION_RECALL_MIN_DEN: 0.0651342, RECALL: 0.0637252, MAP: 0.0276762, MRR: 0.0554131, NDCG: 0.0426106, F1: 0.0254995, HIT_RATE: 0.1593865, ARHR: 0.0599486, NOVELTY: 0.0049641, AVERAGE_POPULARITY: 0.0183915, DIVERSITY_MEAN_INTER_LIST: 0.9961212, DIVERSITY_HERFINDAHL: 0.9995928, COVERAGE_ITEM: 0.4816939, COVERAGE_ITEM_CORRECT: 0.0282579, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0874544, DIVERSITY_GINI: 0.2099879, SHANNON_ENTROPY: 12.5937256, 
SearchBayesianSkopt: Config 643 is suboptimal. Config: {'topK': 978, 'shrink': 2642, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.15221643365334583, 'tversky_beta': 0.29382564132353856} - results: ROC_AUC: 0.0779508, PRECISION: 0.0151815, PRECISION_RECALL_MIN_DEN: 0.0628680, RECALL: 0.0615589, MAP: 0.0263555, MRR: 0.0525309, NDCG: 0.0408160, F1: 0.0243563, HIT_RATE: 0.1518152, ARHR: 0.0565878, NOVELTY: 0.0049740, AVERAGE_POPULARITY: 0.0181973, DIVERSITY_MEAN_INTER_LIST: 0.9955234, DIVERSITY_HERFINDAHL: 0.9995330, COVERAGE_ITEM: 0.4674880, COVERAGE_ITEM_CORRECT: 0.0269490, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0848119, DIVERSITY_GINI: 0.1967275, SHANNON_ENTROPY: 12.4709733, 
SearchBayesianSkopt: Config 644 is suboptimal. Config: {'topK': 68, 'shrink': 796, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.0843503953053524, 'tversky_beta': 1.5132486212622638} - results: ROC_AUC: 0.0858384, PRECISION: 0.0168705, PRECISION_RECALL_MIN_DEN: 0.0685055, RECALL: 0.0671476, MAP: 0.0294337, MRR: 0.0587878, NDCG: 0.0452622, F1: 0.0269660, HIT_RATE: 0.1687051, ARHR: 0.0642114, NOVELTY: 0.0049524, AVERAGE_POPULARITY: 0.0182401, DIVERSITY_MEAN_INTER_LIST: 0.9969762, DIVERSITY_HERFINDAHL: 0.9996783, COVERAGE_ITEM: 0.5608855, COVERAGE_ITEM_CORRECT: 0.0308758, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0917327, DIVERSITY_GINI: 0.2726224, SHANNON_ENTROPY: 12.9870348, 
SearchBayesianSkopt: Config 645 is suboptimal. Config: {'topK': 342, 'shrink': 462, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.1406097937202109, 'tversky_beta': 1.8031113270261996} - results: ROC_AUC: 0.0833769, PRECISION: 0.0160357, PRECISION_RECALL_MIN_DEN: 0.0668460, RECALL: 0.0655134, MAP: 0.0282729, MRR: 0.0568583, NDCG: 0.0435938, F1: 0.0257650, HIT_RATE: 0.1603572, ARHR: 0.0614193, NOVELTY: 0.0049538, AVERAGE_POPULARITY: 0.0182726, DIVERSITY_MEAN_INTER_LIST: 0.9963069, DIVERSITY_HERFINDAHL: 0.9996113, COVERAGE_ITEM: 0.4929740, COVERAGE_ITEM_CORRECT: 0.0286429, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0887127, DIVERSITY_GINI: 0.2200338, SHANNON_ENTROPY: 12.6653056, 
SearchBayesianSkopt: Config 646 is suboptimal. Config: {'topK': 1420, 'shrink': 154, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.8484756284072255, 'tversky_beta': 1.6496885835722637} - results: ROC_AUC: 0.0789269, PRECISION: 0.0152592, PRECISION_RECALL_MIN_DEN: 0.0627429, RECALL: 0.0613918, MAP: 0.0269733, MRR: 0.0534873, NDCG: 0.0412335, F1: 0.0244430, HIT_RATE: 0.1525917, ARHR: 0.0580382, NOVELTY: 0.0049724, AVERAGE_POPULARITY: 0.0185093, DIVERSITY_MEAN_INTER_LIST: 0.9959645, DIVERSITY_HERFINDAHL: 0.9995771, COVERAGE_ITEM: 0.4668335, COVERAGE_ITEM_CORRECT: 0.0271415, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0840569, DIVERSITY_GINI: 0.2000461, SHANNON_ENTROPY: 12.5278332, 
SearchBayesianSkopt: Config 647 is suboptimal. Config: {'topK': 1214, 'shrink': 2824, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.4427021082984481, 'tversky_beta': 1.116169166726615} - results: ROC_AUC: 0.0773979, PRECISION: 0.0148709, PRECISION_RECALL_MIN_DEN: 0.0614737, RECALL: 0.0602277, MAP: 0.0259377, MRR: 0.0523852, NDCG: 0.0401306, F1: 0.0238524, HIT_RATE: 0.1487090, ARHR: 0.0563318, NOVELTY: 0.0049796, AVERAGE_POPULARITY: 0.0183803, DIVERSITY_MEAN_INTER_LIST: 0.9953944, DIVERSITY_HERFINDAHL: 0.9995201, COVERAGE_ITEM: 0.4615592, COVERAGE_ITEM_CORRECT: 0.0264870, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0831760, DIVERSITY_GINI: 0.1917112, SHANNON_ENTROPY: 12.4293139, 
SearchBayesianSkopt: Config 648 is suboptimal. Config: {'topK': 1583, 'shrink': 1509, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.3598629048688098, 'tversky_beta': 1.5152211965505678} - results: ROC_AUC: 0.0756601, PRECISION: 0.0147738, PRECISION_RECALL_MIN_DEN: 0.0615259, RECALL: 0.0603605, MAP: 0.0256976, MRR: 0.0512630, NDCG: 0.0398419, F1: 0.0237376, HIT_RATE: 0.1477383, ARHR: 0.0551779, NOVELTY: 0.0049810, AVERAGE_POPULARITY: 0.0186104, DIVERSITY_MEAN_INTER_LIST: 0.9953299, DIVERSITY_HERFINDAHL: 0.9995137, COVERAGE_ITEM: 0.4557074, COVERAGE_ITEM_CORRECT: 0.0262560, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0826727, DIVERSITY_GINI: 0.1873416, SHANNON_ENTROPY: 12.3953238, 
SearchBayesianSkopt: Config 649 is suboptimal. Config: {'topK': 317, 'shrink': 2916, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.2759903587245443, 'tversky_beta': 0.7846611988473549} - results: ROC_AUC: 0.0833719, PRECISION: 0.0160940, PRECISION_RECALL_MIN_DEN: 0.0667461, RECALL: 0.0653295, MAP: 0.0281751, MRR: 0.0561164, NDCG: 0.0434720, F1: 0.0258257, HIT_RATE: 0.1609396, ARHR: 0.0606819, NOVELTY: 0.0049550, AVERAGE_POPULARITY: 0.0182986, DIVERSITY_MEAN_INTER_LIST: 0.9963711, DIVERSITY_HERFINDAHL: 0.9996178, COVERAGE_ITEM: 0.5039461, COVERAGE_ITEM_CORRECT: 0.0288354, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0890902, DIVERSITY_GINI: 0.2267801, SHANNON_ENTROPY: 12.7057810, 
SearchBayesianSkopt: Config 650 is suboptimal. Config: {'topK': 986, 'shrink': 1524, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.5529087904969469, 'tversky_beta': 1.585524794492058} - results: ROC_AUC: 0.0786925, PRECISION: 0.0152203, PRECISION_RECALL_MIN_DEN: 0.0624328, RECALL: 0.0610801, MAP: 0.0263951, MRR: 0.0530525, NDCG: 0.0407992, F1: 0.0243684, HIT_RATE: 0.1522035, ARHR: 0.0571856, NOVELTY: 0.0049725, AVERAGE_POPULARITY: 0.0183079, DIVERSITY_MEAN_INTER_LIST: 0.9955495, DIVERSITY_HERFINDAHL: 0.9995356, COVERAGE_ITEM: 0.4622522, COVERAGE_ITEM_CORRECT: 0.0269875, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0846860, DIVERSITY_GINI: 0.1938137, SHANNON_ENTROPY: 12.4553574, 
SearchBayesianSkopt: Config 651 is suboptimal. Config: {'topK': 1497, 'shrink': 1887, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.2638504223696459, 'tversky_beta': 0.6609497534807321} - results: ROC_AUC: 0.0750039, PRECISION: 0.0145991, PRECISION_RECALL_MIN_DEN: 0.0606731, RECALL: 0.0594790, MAP: 0.0253547, MRR: 0.0505618, NDCG: 0.0393116, F1: 0.0234439, HIT_RATE: 0.1459911, ARHR: 0.0544513, NOVELTY: 0.0049844, AVERAGE_POPULARITY: 0.0184350, DIVERSITY_MEAN_INTER_LIST: 0.9949533, DIVERSITY_HERFINDAHL: 0.9994760, COVERAGE_ITEM: 0.4541675, COVERAGE_ITEM_CORRECT: 0.0259865, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0816660, DIVERSITY_GINI: 0.1858827, SHANNON_ENTROPY: 12.3668501, 
SearchBayesianSkopt: Config 652 is suboptimal. Config: {'topK': 771, 'shrink': 586, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.156746529258894, 'tversky_beta': 1.5122650135999995} - results: ROC_AUC: 0.0807252, PRECISION: 0.0156086, PRECISION_RECALL_MIN_DEN: 0.0638990, RECALL: 0.0624603, MAP: 0.0270860, MRR: 0.0544051, NDCG: 0.0417488, F1: 0.0249759, HIT_RATE: 0.1560862, ARHR: 0.0588869, NOVELTY: 0.0049642, AVERAGE_POPULARITY: 0.0184269, DIVERSITY_MEAN_INTER_LIST: 0.9960845, DIVERSITY_HERFINDAHL: 0.9995891, COVERAGE_ITEM: 0.4753802, COVERAGE_ITEM_CORRECT: 0.0278345, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0858185, DIVERSITY_GINI: 0.2052595, SHANNON_ENTROPY: 12.5651660, 
SearchBayesianSkopt: Config 653 is suboptimal. Config: {'topK': 244, 'shrink': 1633, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.5784409993709865, 'tversky_beta': 1.3798842279914012} - results: ROC_AUC: 0.0867581, PRECISION: 0.0167152, PRECISION_RECALL_MIN_DEN: 0.0690697, RECALL: 0.0676159, MAP: 0.0289117, MRR: 0.0584169, NDCG: 0.0448317, F1: 0.0268042, HIT_RATE: 0.1671520, ARHR: 0.0632069, NOVELTY: 0.0049582, AVERAGE_POPULARITY: 0.0183728, DIVERSITY_MEAN_INTER_LIST: 0.9965929, DIVERSITY_HERFINDAHL: 0.9996399, COVERAGE_ITEM: 0.5135707, COVERAGE_ITEM_CORRECT: 0.0299519, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0923619, DIVERSITY_GINI: 0.2359260, SHANNON_ENTROPY: 12.7743275, 
SearchBayesianSkopt: Config 654 is suboptimal. Config: {'topK': 1848, 'shrink': 691, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.24969105740918823, 'tversky_beta': 1.1572335361042028} - results: ROC_AUC: 0.0746128, PRECISION: 0.0146573, PRECISION_RECALL_MIN_DEN: 0.0603236, RECALL: 0.0591320, MAP: 0.0252188, MRR: 0.0498834, NDCG: 0.0391077, F1: 0.0234917, HIT_RATE: 0.1465735, ARHR: 0.0538369, NOVELTY: 0.0049875, AVERAGE_POPULARITY: 0.0185608, DIVERSITY_MEAN_INTER_LIST: 0.9947177, DIVERSITY_HERFINDAHL: 0.9994525, COVERAGE_ITEM: 0.4443118, COVERAGE_ITEM_CORRECT: 0.0259480, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0815402, DIVERSITY_GINI: 0.1793050, SHANNON_ENTROPY: 12.3096415, 
SearchBayesianSkopt: Config 655 is suboptimal. Config: {'topK': 1597, 'shrink': 1370, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.23029051850683874, 'tversky_beta': 0.12587143685070748} - results: ROC_AUC: 0.0748938, PRECISION: 0.0145020, PRECISION_RECALL_MIN_DEN: 0.0603010, RECALL: 0.0591447, MAP: 0.0252469, MRR: 0.0505044, NDCG: 0.0391781, F1: 0.0232928, HIT_RATE: 0.1450204, ARHR: 0.0542868, NOVELTY: 0.0049876, AVERAGE_POPULARITY: 0.0185062, DIVERSITY_MEAN_INTER_LIST: 0.9948983, DIVERSITY_HERFINDAHL: 0.9994705, COVERAGE_ITEM: 0.4564774, COVERAGE_ITEM_CORRECT: 0.0257555, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0812885, DIVERSITY_GINI: 0.1866489, SHANNON_ENTROPY: 12.3674137, 
SearchBayesianSkopt: Config 656 is suboptimal. Config: {'topK': 1832, 'shrink': 2427, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.9687081149907308, 'tversky_beta': 1.1908792909389827} - results: ROC_AUC: 0.0742769, PRECISION: 0.0146768, PRECISION_RECALL_MIN_DEN: 0.0606664, RECALL: 0.0594616, MAP: 0.0253222, MRR: 0.0497907, NDCG: 0.0392389, F1: 0.0235426, HIT_RATE: 0.1467676, ARHR: 0.0538240, NOVELTY: 0.0049855, AVERAGE_POPULARITY: 0.0186025, DIVERSITY_MEAN_INTER_LIST: 0.9947931, DIVERSITY_HERFINDAHL: 0.9994600, COVERAGE_ITEM: 0.4478152, COVERAGE_ITEM_CORRECT: 0.0261405, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0811627, DIVERSITY_GINI: 0.1818041, SHANNON_ENTROPY: 12.3300314, 
SearchBayesianSkopt: Config 657 is suboptimal. Config: {'topK': 1332, 'shrink': 1728, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.1875030516670482, 'tversky_beta': 1.454916086057606} - results: ROC_AUC: 0.0766747, PRECISION: 0.0148515, PRECISION_RECALL_MIN_DEN: 0.0617199, RECALL: 0.0604995, MAP: 0.0260352, MRR: 0.0517878, NDCG: 0.0401809, F1: 0.0238486, HIT_RATE: 0.1485149, ARHR: 0.0557810, NOVELTY: 0.0049806, AVERAGE_POPULARITY: 0.0184272, DIVERSITY_MEAN_INTER_LIST: 0.9954240, DIVERSITY_HERFINDAHL: 0.9995231, COVERAGE_ITEM: 0.4592108, COVERAGE_ITEM_CORRECT: 0.0263715, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0827985, DIVERSITY_GINI: 0.1904898, SHANNON_ENTROPY: 12.4218332, 
SearchBayesianSkopt: Config 658 is suboptimal. Config: {'topK': 1074, 'shrink': 2612, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.505826768639498, 'tversky_beta': 0.0883809552078998} - results: ROC_AUC: 0.0774393, PRECISION: 0.0148515, PRECISION_RECALL_MIN_DEN: 0.0618272, RECALL: 0.0605768, MAP: 0.0260438, MRR: 0.0524722, NDCG: 0.0402813, F1: 0.0238546, HIT_RATE: 0.1485149, ARHR: 0.0563866, NOVELTY: 0.0049754, AVERAGE_POPULARITY: 0.0183233, DIVERSITY_MEAN_INTER_LIST: 0.9954362, DIVERSITY_HERFINDAHL: 0.9995243, COVERAGE_ITEM: 0.4669105, COVERAGE_ITEM_CORRECT: 0.0264100, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0831760, DIVERSITY_GINI: 0.1952262, SHANNON_ENTROPY: 12.4549551, 
SearchBayesianSkopt: Config 659 is suboptimal. Config: {'topK': 885, 'shrink': 243, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.4744736947057633, 'tversky_beta': 1.5948387924283098} - results: ROC_AUC: 0.0824717, PRECISION: 0.0160940, PRECISION_RECALL_MIN_DEN: 0.0656931, RECALL: 0.0642977, MAP: 0.0282787, MRR: 0.0565308, NDCG: 0.0433563, F1: 0.0257441, HIT_RATE: 0.1609396, ARHR: 0.0612212, NOVELTY: 0.0049632, AVERAGE_POPULARITY: 0.0183474, DIVERSITY_MEAN_INTER_LIST: 0.9962191, DIVERSITY_HERFINDAHL: 0.9996026, COVERAGE_ITEM: 0.4810395, COVERAGE_ITEM_CORRECT: 0.0286429, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0884611, DIVERSITY_GINI: 0.2112010, SHANNON_ENTROPY: 12.6141418, 
SearchBayesianSkopt: Config 660 is suboptimal. Config: {'topK': 1014, 'shrink': 1577, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.7567682004469305, 'tversky_beta': 0.09814505398953147} - results: ROC_AUC: 0.0781560, PRECISION: 0.0151233, PRECISION_RECALL_MIN_DEN: 0.0617792, RECALL: 0.0604473, MAP: 0.0261198, MRR: 0.0526737, NDCG: 0.0404250, F1: 0.0241936, HIT_RATE: 0.1512328, ARHR: 0.0568758, NOVELTY: 0.0049681, AVERAGE_POPULARITY: 0.0182582, DIVERSITY_MEAN_INTER_LIST: 0.9957953, DIVERSITY_HERFINDAHL: 0.9995602, COVERAGE_ITEM: 0.4689509, COVERAGE_ITEM_CORRECT: 0.0269105, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0838052, DIVERSITY_GINI: 0.1983096, SHANNON_ENTROPY: 12.4979501, 
SearchBayesianSkopt: Config 661 is suboptimal. Config: {'topK': 1427, 'shrink': 1535, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.6035670525833824, 'tversky_beta': 1.763533276931635} - results: ROC_AUC: 0.0758569, PRECISION: 0.0147156, PRECISION_RECALL_MIN_DEN: 0.0611986, RECALL: 0.0599821, MAP: 0.0255763, MRR: 0.0511359, NDCG: 0.0396431, F1: 0.0236332, HIT_RATE: 0.1471559, ARHR: 0.0550683, NOVELTY: 0.0049843, AVERAGE_POPULARITY: 0.0184391, DIVERSITY_MEAN_INTER_LIST: 0.9951596, DIVERSITY_HERFINDAHL: 0.9994966, COVERAGE_ITEM: 0.4538595, COVERAGE_ITEM_CORRECT: 0.0262560, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0821694, DIVERSITY_GINI: 0.1864079, SHANNON_ENTROPY: 12.3812810, 
SearchBayesianSkopt: Config 662 is suboptimal. Config: {'topK': 1539, 'shrink': 901, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.8306241526786065, 'tversky_beta': 0.22750530808913966} - results: ROC_AUC: 0.0763253, PRECISION: 0.0148321, PRECISION_RECALL_MIN_DEN: 0.0617487, RECALL: 0.0605011, MAP: 0.0260853, MRR: 0.0518421, NDCG: 0.0401726, F1: 0.0238237, HIT_RATE: 0.1483207, ARHR: 0.0560340, NOVELTY: 0.0049753, AVERAGE_POPULARITY: 0.0185806, DIVERSITY_MEAN_INTER_LIST: 0.9956606, DIVERSITY_HERFINDAHL: 0.9995467, COVERAGE_ITEM: 0.4620982, COVERAGE_ITEM_CORRECT: 0.0264870, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0821694, DIVERSITY_GINI: 0.1924246, SHANNON_ENTROPY: 12.4511730, 
SearchBayesianSkopt: Config 663 is suboptimal. Config: {'topK': 426, 'shrink': 1099, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.5383453874996966, 'tversky_beta': 1.478859226712512} - results: ROC_AUC: 0.0843087, PRECISION: 0.0161716, PRECISION_RECALL_MIN_DEN: 0.0675082, RECALL: 0.0661509, MAP: 0.0286412, MRR: 0.0575331, NDCG: 0.0441017, F1: 0.0259897, HIT_RATE: 0.1617162, ARHR: 0.0622630, NOVELTY: 0.0049624, AVERAGE_POPULARITY: 0.0183104, DIVERSITY_MEAN_INTER_LIST: 0.9963558, DIVERSITY_HERFINDAHL: 0.9996162, COVERAGE_ITEM: 0.4954379, COVERAGE_ITEM_CORRECT: 0.0288354, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0888386, DIVERSITY_GINI: 0.2212049, SHANNON_ENTROPY: 12.6758897, 
SearchBayesianSkopt: Config 664 is suboptimal. Config: {'topK': 873, 'shrink': 2857, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9643968215283771, 'tversky_beta': 0.8468395763223233} - results: ROC_AUC: 0.0793331, PRECISION: 0.0152592, PRECISION_RECALL_MIN_DEN: 0.0619000, RECALL: 0.0605181, MAP: 0.0265020, MRR: 0.0534159, NDCG: 0.0408218, F1: 0.0243729, HIT_RATE: 0.1525917, ARHR: 0.0576689, NOVELTY: 0.0049651, AVERAGE_POPULARITY: 0.0183158, DIVERSITY_MEAN_INTER_LIST: 0.9958331, DIVERSITY_HERFINDAHL: 0.9995640, COVERAGE_ITEM: 0.4720308, COVERAGE_ITEM_CORRECT: 0.0272955, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0843085, DIVERSITY_GINI: 0.2005932, SHANNON_ENTROPY: 12.5155255, 
SearchBayesianSkopt: Config 665 is suboptimal. Config: {'topK': 994, 'shrink': 2300, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.7002278672293741, 'tversky_beta': 0.8702377886099015} - results: ROC_AUC: 0.0781764, PRECISION: 0.0151815, PRECISION_RECALL_MIN_DEN: 0.0623648, RECALL: 0.0610214, MAP: 0.0263660, MRR: 0.0528138, NDCG: 0.0407286, F1: 0.0243140, HIT_RATE: 0.1518152, ARHR: 0.0569499, NOVELTY: 0.0049708, AVERAGE_POPULARITY: 0.0183207, DIVERSITY_MEAN_INTER_LIST: 0.9955589, DIVERSITY_HERFINDAHL: 0.9995366, COVERAGE_ITEM: 0.4664870, COVERAGE_ITEM_CORRECT: 0.0269105, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0844344, DIVERSITY_GINI: 0.1959848, SHANNON_ENTROPY: 12.4685842, 
SearchBayesianSkopt: Config 666 is suboptimal. Config: {'topK': 1105, 'shrink': 2529, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9311671340903216, 'tversky_beta': 1.0481026759433476} - results: ROC_AUC: 0.0776123, PRECISION: 0.0147544, PRECISION_RECALL_MIN_DEN: 0.0610628, RECALL: 0.0598425, MAP: 0.0259521, MRR: 0.0522581, NDCG: 0.0400462, F1: 0.0236723, HIT_RATE: 0.1475442, ARHR: 0.0562371, NOVELTY: 0.0049741, AVERAGE_POPULARITY: 0.0183637, DIVERSITY_MEAN_INTER_LIST: 0.9956072, DIVERSITY_HERFINDAHL: 0.9995414, COVERAGE_ITEM: 0.4646006, COVERAGE_ITEM_CORRECT: 0.0264100, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0822952, DIVERSITY_GINI: 0.1945177, SHANNON_ENTROPY: 12.4606859, 
SearchBayesianSkopt: Config 667 is suboptimal. Config: {'topK': 173, 'shrink': 777, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.7770024403450677, 'tversky_beta': 0.7706190731951326} - results: ROC_AUC: 0.0880492, PRECISION: 0.0173364, PRECISION_RECALL_MIN_DEN: 0.0708090, RECALL: 0.0693238, MAP: 0.0297588, MRR: 0.0597582, NDCG: 0.0460960, F1: 0.0277365, HIT_RATE: 0.1733644, ARHR: 0.0649111, NOVELTY: 0.0049612, AVERAGE_POPULARITY: 0.0185643, DIVERSITY_MEAN_INTER_LIST: 0.9967400, DIVERSITY_HERFINDAHL: 0.9996547, COVERAGE_ITEM: 0.5248508, COVERAGE_ITEM_CORRECT: 0.0308758, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0952561, DIVERSITY_GINI: 0.2459010, SHANNON_ENTROPY: 12.8387238, 
SearchBayesianSkopt: Config 668 is suboptimal. Config: {'topK': 645, 'shrink': 640, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.1008599587172256, 'tversky_beta': 1.2385830152469868} - results: ROC_AUC: 0.0818476, PRECISION: 0.0159192, PRECISION_RECALL_MIN_DEN: 0.0650837, RECALL: 0.0636686, MAP: 0.0276046, MRR: 0.0555083, NDCG: 0.0425676, F1: 0.0254701, HIT_RATE: 0.1591924, ARHR: 0.0600020, NOVELTY: 0.0049630, AVERAGE_POPULARITY: 0.0184270, DIVERSITY_MEAN_INTER_LIST: 0.9961545, DIVERSITY_HERFINDAHL: 0.9995961, COVERAGE_ITEM: 0.4796535, COVERAGE_ITEM_CORRECT: 0.0282194, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0879577, DIVERSITY_GINI: 0.2092455, SHANNON_ENTROPY: 12.5936799, 
SearchBayesianSkopt: Config 669 is suboptimal. Config: {'topK': 1230, 'shrink': 1280, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.8613360913083896, 'tversky_beta': 0.6992951280167287} - results: ROC_AUC: 0.0779096, PRECISION: 0.0148903, PRECISION_RECALL_MIN_DEN: 0.0614230, RECALL: 0.0601536, MAP: 0.0261466, MRR: 0.0528342, NDCG: 0.0403013, F1: 0.0238715, HIT_RATE: 0.1489031, ARHR: 0.0569957, NOVELTY: 0.0049765, AVERAGE_POPULARITY: 0.0183723, DIVERSITY_MEAN_INTER_LIST: 0.9957021, DIVERSITY_HERFINDAHL: 0.9995509, COVERAGE_ITEM: 0.4645621, COVERAGE_ITEM_CORRECT: 0.0264870, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0827985, DIVERSITY_GINI: 0.1945546, SHANNON_ENTROPY: 12.4675527, 
SearchBayesianSkopt: Config 670 is suboptimal. Config: {'topK': 1559, 'shrink': 262, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.22264801472639367, 'tversky_beta': 0.31950298262214877} - results: ROC_AUC: 0.0755586, PRECISION: 0.0145797, PRECISION_RECALL_MIN_DEN: 0.0606809, RECALL: 0.0595024, MAP: 0.0254732, MRR: 0.0512744, NDCG: 0.0394442, F1: 0.0234207, HIT_RATE: 0.1457969, ARHR: 0.0551917, NOVELTY: 0.0049811, AVERAGE_POPULARITY: 0.0185441, DIVERSITY_MEAN_INTER_LIST: 0.9953429, DIVERSITY_HERFINDAHL: 0.9995150, COVERAGE_ITEM: 0.4579788, COVERAGE_ITEM_CORRECT: 0.0259095, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0816660, DIVERSITY_GINI: 0.1885282, SHANNON_ENTROPY: 12.4033839, 
SearchBayesianSkopt: Config 671 is suboptimal. Config: {'topK': 512, 'shrink': 2745, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.21545586706306513, 'tversky_beta': 1.0894347215972906} - results: ROC_AUC: 0.0813811, PRECISION: 0.0160163, PRECISION_RECALL_MIN_DEN: 0.0664822, RECALL: 0.0650842, MAP: 0.0277225, MRR: 0.0549062, NDCG: 0.0429351, F1: 0.0257066, HIT_RATE: 0.1601631, ARHR: 0.0593287, NOVELTY: 0.0049684, AVERAGE_POPULARITY: 0.0183514, DIVERSITY_MEAN_INTER_LIST: 0.9960833, DIVERSITY_HERFINDAHL: 0.9995890, COVERAGE_ITEM: 0.4817709, COVERAGE_ITEM_CORRECT: 0.0285274, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0887127, DIVERSITY_GINI: 0.2108113, SHANNON_ENTROPY: 12.5956264, 
